orderId,txId,tDat,customerId,articleId,price,salesChannelId
1554,7271821,2019-03-12,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,684212001,0.0304915254237288,2
1554,7271822,2019-03-12,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,689005001,0.0304915254237288,2
1555,7355261,2019-03-14,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,715303001,0.0304915254237288,2
1556,7718691,2019-03-23,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,541706015,0.0063898305084745,1
1556,7718692,2019-03-23,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,693510001,0.0230508474576271,1
1556,7718693,2019-03-23,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,671777015,0.0127966101694915,1
1556,7718694,2019-03-23,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,585806007,0.0102372881355932,1
1557,7800946,2019-03-25,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,763529001,0.0067627118644067,1
1558,9366355,2019-04-26,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,693697004,0.0254067796610169,1
1559,10061064,2019-05-10,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,735404002,0.0381355932203389,1
1559,10061065,2019-05-10,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,712853001,0.0254067796610169,1
1559,10061066,2019-05-10,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,711582001,0.0101525423728813,1
1560,10213667,2019-05-14,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,756633003,0.022864406779661,1
1560,10213668,2019-05-14,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,603584020,0.0274406779661017,1
1560,10213669,2019-05-14,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,698718002,0.0304915254237288,1
1560,10213670,2019-05-14,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,748097003,0.022864406779661,1
1560,10213671,2019-05-14,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,781813004,0.0121864406779661,1
1560,10213672,2019-05-14,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,656677011,0.0152372881355932,1
1560,10213673,2019-05-14,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,747192004,0.022864406779661,1
1561,10313301,2019-05-16,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,575347003,0.0108305084745762,1
1561,10313302,2019-05-16,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,397068015,0.0271186440677966,1
1562,10985580,2019-05-29,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,742925003,0.0067627118644067,1
1562,10985581,2019-05-29,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,742924003,0.0135423728813559,1
1563,14199123,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,759327005,0.0508305084745762,2
1563,14199124,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,753210007,0.0169322033898305,2
1563,14199125,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,703826005,0.0423559322033898,2
1563,14199126,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,712320003,0.0254067796610169,2
1563,14199127,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,719523007,0.0423559322033898,2
1563,14199128,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,734896001,0.0593050847457627,2
1563,14199129,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,746990002,0.0220169491525423,2
1563,14199130,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,718189003,0.0423559322033898,2
1563,14199131,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,767162003,0.0508305084745762,2
1563,14199132,2019-07-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,708456010,0.0101525423728813,2
1564,16493793,2019-09-11,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,763280006,0.0271016949152542,1
1565,19141355,2019-11-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,763280008,0.0304915254237288,1
1565,19141356,2019-11-21,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,720504004,0.0304915254237288,1
1566,19874402,2019-12-05,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,820563007,0.0271016949152542,1
1567,20371346,2019-12-20,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,740208004,0.0593050847457627,2
1567,20371347,2019-12-20,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,837802001,0.0338813559322033,2
1567,20371348,2019-12-20,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,804685002,0.0152372881355932,2
1567,20371349,2019-12-20,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,828933001,0.0152372881355932,1
1568,20686398,2019-12-28,4f968cc3008c7fe4e8fb68744142b147efea8cb1e43b361a2d548adbe7d845f5,757905002,0.0050677966101694,1
1569,5352043,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,294076007,0.1016779661016949,2
1569,5352044,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,294076007,0.1016779661016949,2
1569,5352045,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,433444001,0.0254067796610169,2
1569,5352046,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,433444001,0.0254067796610169,2
1569,5352047,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,439793010,0.0254067796610169,2
1569,5352048,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,439793010,0.0254067796610169,2
1569,5352049,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,751769002,0.0338813559322033,2
1569,5352050,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,751769002,0.0338813559322033,2
1569,5352051,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,736802002,0.0304915254237288,2
1569,5352052,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,736802002,0.0304915254237288,2
1569,5352053,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,300024042,0.0508305084745762,2
1569,5352054,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,300024042,0.0508305084745762,2
1569,5352055,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,696821002,0.0508305084745762,2
1569,5352056,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,696821002,0.0508305084745762,2
1569,5352057,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,694084001,0.0508305084745762,2
1569,5352058,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,694084001,0.0508305084745762,2
1569,5352059,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,696840001,0.0423559322033898,2
1569,5352060,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,696840001,0.0423559322033898,2
1569,5352061,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,707358002,0.0254067796610169,2
1569,5352062,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,707358002,0.0254067796610169,2
1569,5352063,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,300024013,0.0508305084745762,2
1569,5352064,2019-01-24,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,300024013,0.0508305084745762,2
1570,8364889,2019-04-06,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,669950003,0.0338813559322033,2
1570,8364890,2019-04-06,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,690513001,0.0338983050847457,2
1570,8364891,2019-04-06,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,510465001,0.020322033898305,2
1570,8364892,2019-04-06,4fc2c952a2f684f5c02f75e18863381fca01d8e456fa834ca3261c96203fd9e3,721435002,0.0338813559322033,2
1571,1285846,2018-10-17,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,565379004,0.008457627118644,1
1571,1285847,2018-10-17,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,501820004,0.0169322033898305,1
1571,1285848,2018-10-17,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,509629008,0.0169322033898305,1
1572,1385603,2018-10-19,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,399223001,0.0338813559322033,1
1573,2081177,2018-11-03,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,507909001,0.0254067796610169,1
1573,2081178,2018-11-03,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,613456001,0.0169322033898305,1
1574,2182631,2018-11-06,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,636586002,0.0338813559322033,1
1574,2182632,2018-11-06,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,557246003,0.0338813559322033,1
1574,2182633,2018-11-06,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,681264007,0.0033728813559322,1
1574,2182634,2018-11-06,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,667411023,0.0033898305084745,1
1575,2422683,2018-11-13,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,639677001,0.022864406779661,1
1576,7520358,2019-03-18,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,706016003,0.0254067796610169,1
1576,7520359,2019-03-18,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,684819004,0.0338813559322033,1
1576,7520360,2019-03-18,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,687704001,0.0508305084745762,1
1576,7520361,2019-03-18,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,706268019,0.0033898305084745,1
1576,7520362,2019-03-18,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,706268012,0.0033728813559322,1
1577,9547014,2019-04-30,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,507910001,0.0254067796610169,1
1578,12076887,2019-06-19,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,726938003,0.039864406779661,1
1578,12076888,2019-06-19,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,747192007,0.0239152542372881,1
1578,12076889,2019-06-19,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,696594017,0.0095593220338983,1
1578,12076890,2019-06-19,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,562245034,0.0255084745762711,1
1579,14499603,2019-07-25,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,706004002,0.0271016949152542,1
1579,14499604,2019-07-25,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,708336001,0.0067627118644067,1
1579,14499605,2019-07-25,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,559649001,0.0135423728813559,1
1580,14561801,2019-07-26,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,687602001,0.0152372881355932,1
1580,14561802,2019-07-26,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,660497010,0.0186271186440677,1
1580,14561803,2019-07-26,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,747196001,0.0186271186440677,1
1580,14561804,2019-07-26,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,710554004,0.008457627118644,1
1581,18126889,2019-10-21,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,706016001,0.0338813559322033,1
1582,19514652,2019-11-29,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,779842001,0.0677796610169491,2
1582,19514653,2019-11-29,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,764624001,0.020322033898305,2
1582,19514654,2019-11-29,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,799190001,0.0271016949152542,2
1583,19849707,2019-12-04,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,735840009,0.0338813559322033,1
1584,21272933,2020-01-14,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,679854002,0.008457627118644,1
1584,21272934,2020-01-14,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,735840006,0.0101525423728813,1
1585,22341789,2020-02-14,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,579541001,0.0169322033898305,1
1585,22341790,2020-02-14,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,735840017,0.0060847457627118,1
1586,22610781,2020-02-22,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,669091028,0.0338813559322033,1
1586,22610782,2020-02-22,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,791837014,0.0169322033898305,1
1586,22610783,2020-02-22,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,743840001,0.0338813559322033,1
1587,25939712,2020-05-19,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,706016015,0.0338813559322033,2
1587,25939713,2020-05-19,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,878013004,0.0406610169491525,2
1588,28478035,2020-07-02,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,839310001,0.0220169491525423,2
1588,28478036,2020-07-02,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,857621002,0.0423559322033898,2
1588,28478037,2020-07-02,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,856617001,0.0067627118644067,2
1588,28478038,2020-07-02,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,809549001,0.0152372881355932,2
1588,28478039,2020-07-02,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,887659010,0.008457627118644,2
1588,28478040,2020-07-02,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,817401003,0.0220169491525423,2
1588,28478041,2020-07-02,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,825564003,0.0101525423728813,2
1588,28478042,2020-07-02,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,867044002,0.0220169491525423,2
1589,28582239,2020-07-04,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,857621002,0.0423559322033898,2
1589,28582240,2020-07-04,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,867044002,0.0220169491525423,2
1590,29582241,2020-07-28,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,636207001,0.0338813559322033,1
1590,29582242,2020-07-28,4fd54ecffe75ac0d1c46293187b0661353b1f2a3dda11926c4b3b298c8356caa,814631005,0.084728813559322,1
1591,3273183,2018-12-01,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,735840001,0.0271186440677966,1
1591,3273184,2018-12-01,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,679853008,0.0135423728813559,1
1592,8576069,2019-04-10,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,570319001,0.0220169491525423,1
1592,8576070,2019-04-10,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,703366002,0.0135423728813559,1
1592,8576071,2019-04-10,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,487722001,0.0423559322033898,1
1592,8576072,2019-04-10,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,631536012,0.0169322033898305,1
1592,8576073,2019-04-10,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,679278001,0.0220169491525423,1
1593,9684807,2019-05-02,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,725334002,0.0186271186440677,1
1593,9684808,2019-05-02,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,728433001,0.0169322033898305,1
1594,16779137,2019-09-19,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,760223001,0.0209322033898305,2
1594,16779138,2019-09-19,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,760223001,0.0209322033898305,2
1594,16779139,2019-09-19,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,742092002,0.0241525423728813,2
1594,16779140,2019-09-19,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,720125001,0.0322033898305084,2
1594,16779141,2019-09-19,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,720125001,0.0322033898305084,2
1595,19514738,2019-11-29,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,574109023,0.0203389830508474,1
1595,19514739,2019-11-29,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,715624012,0.020322033898305,1
1595,19514740,2019-11-29,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,762063003,0.0176101694915254,1
1596,21633898,2020-01-25,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,744712001,0.0186271186440677,1
1596,21633899,2020-01-25,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,755566001,0.0067627118644067,1
1596,21633900,2020-01-25,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,695632089,0.0118474576271186,1
1597,23009300,2020-03-04,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,765829001,0.0101525423728813,2
1598,23706387,2020-03-25,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,826508005,0.0126949152542372,2
1599,24683779,2020-04-15,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,708394001,0.0135423728813559,2
1599,24683780,2020-04-15,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,811835003,0.0220169491525423,2
1599,24683781,2020-04-15,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,868018002,0.0169322033898305,2
1599,24683782,2020-04-15,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,714718002,0.0220169491525423,2
1600,25315676,2020-05-02,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,811921002,0.022864406779661,2
1600,25315677,2020-05-02,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,827411001,0.022864406779661,2
1600,25315678,2020-05-02,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,806225002,0.022864406779661,2
1600,25315679,2020-05-02,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,832284001,0.0274406779661017,2
1601,30053377,2020-08-07,4fe90ab1e449c6364276cd395413bf88f310258bae640d1e6864f41270680897,691695011,0.0135423728813559,1
1602,22411511,2020-02-16,50369c55fbe319bc3f4ead82b5cf50f23a091e830a2873b3259a0dc29e86b5c4,793526001,0.0182881355932203,2
1602,22411512,2020-02-16,50369c55fbe319bc3f4ead82b5cf50f23a091e830a2873b3259a0dc29e86b5c4,730135003,0.0121864406779661,2
1603,13402817,2019-07-06,505e805512d3a953380de469e1acad1e1c760c9f847695827bd8cd4138667f83,726925001,0.0169322033898305,2
1603,13402818,2019-07-06,505e805512d3a953380de469e1acad1e1c760c9f847695827bd8cd4138667f83,726923001,0.0254067796610169,2
1603,13402819,2019-07-06,505e805512d3a953380de469e1acad1e1c760c9f847695827bd8cd4138667f83,726923001,0.0254067796610169,2
1604,15626180,2019-08-18,505e805512d3a953380de469e1acad1e1c760c9f847695827bd8cd4138667f83,469562002,0.0677796610169491,2
1604,15626181,2019-08-18,505e805512d3a953380de469e1acad1e1c760c9f847695827bd8cd4138667f83,398074048,0.0101525423728813,2
1605,4579083,2019-01-05,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,724216001,0.0135423728813559,2
1605,4579084,2019-01-05,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,724216001,0.0135423728813559,2
1606,29136017,2020-07-17,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,759871025,0.0067627118644067,2
1606,29136018,2020-07-17,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,811907005,0.0169322033898305,2
1606,29136019,2020-07-17,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,800691008,0.0118474576271186,2
1606,29136020,2020-07-17,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,918547001,0.0169322033898305,2
1606,29136021,2020-07-17,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,934154002,0.0338813559322033,2
1606,29136022,2020-07-17,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,805510026,0.0118474576271186,2
1607,29244015,2020-07-20,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,918547001,0.0169322033898305,2
1607,29244016,2020-07-20,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,918547001,0.0169322033898305,2
1607,29244017,2020-07-20,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,585480001,0.0169322033898305,2
1607,29244018,2020-07-20,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,585480001,0.0169322033898305,2
1607,29244019,2020-07-20,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,621381012,0.0338813559322033,2
1607,29244020,2020-07-20,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,621381012,0.0338813559322033,2
1608,30499703,2020-08-19,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,700758016,0.0220169491525423,1
1608,30499704,2020-08-19,5094d7f969b03f612f6647e1e85b3d313e4fcf62b988754eb9e529a401024331,884754002,0.0254067796610169,1
1609,5093607,2019-01-17,50da3549f4803ca241a17ce89ff5279584f24e6398b91ba36a3a234227f6f2c2,700817001,0.0254067796610169,2
1609,5093608,2019-01-17,50da3549f4803ca241a17ce89ff5279584f24e6398b91ba36a3a234227f6f2c2,693493001,0.0338813559322033,2
1609,5093609,2019-01-17,50da3549f4803ca241a17ce89ff5279584f24e6398b91ba36a3a234227f6f2c2,529008009,0.0118474576271186,2
1610,21206735,2020-01-12,50da3549f4803ca241a17ce89ff5279584f24e6398b91ba36a3a234227f6f2c2,642895006,0.0220169491525423,2
1610,21206736,2020-01-12,50da3549f4803ca241a17ce89ff5279584f24e6398b91ba36a3a234227f6f2c2,739144005,0.0118474576271186,2
1610,21206737,2020-01-12,50da3549f4803ca241a17ce89ff5279584f24e6398b91ba36a3a234227f6f2c2,554479005,0.0254067796610169,2
1610,21206738,2020-01-12,50da3549f4803ca241a17ce89ff5279584f24e6398b91ba36a3a234227f6f2c2,697091007,0.0338813559322033,2
1610,21206739,2020-01-12,50da3549f4803ca241a17ce89ff5279584f24e6398b91ba36a3a234227f6f2c2,751295001,0.0423559322033898,2
1611,21788225,2020-01-29,50da3549f4803ca241a17ce89ff5279584f24e6398b91ba36a3a234227f6f2c2,810419001,0.0169322033898305,1
1612,6001475,2019-02-09,511a388aaa25eee5b25373165a09ba5065248418aecd0ba1a011f13113313d99,501619006,0.0076101694915254,1
1612,6001476,2019-02-09,511a388aaa25eee5b25373165a09ba5065248418aecd0ba1a011f13113313d99,702842003,0.0152372881355932,1
1613,1234308,2018-10-16,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,529008038,0.0254067796610169,2
1613,1234309,2018-10-16,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,529012018,0.0101525423728813,2
1613,1234310,2018-10-16,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,658487003,0.0254067796610169,2
1613,1234311,2018-10-16,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,253448001,0.0254067796610169,2
1613,1234312,2018-10-16,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,670279003,0.0135423728813559,2
1613,1234313,2018-10-16,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,666061001,0.0338813559322033,2
1613,1234314,2018-10-16,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,580000001,0.0135423728813559,2
1614,11660171,2019-06-11,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,687176003,0.0067627118644067,1
1614,11660172,2019-06-11,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,699361005,0.008457627118644,1
1615,12882756,2019-06-28,51581545e655c3f2a12535d957fd4febf15ec3404b35df79dd6ffadf7f162980,802733001,0.0508305084745762,2
