customerId,fn,active,clubMemberStatus,fashionNewsFrequency,age,postalCode
2ae16a5bdced6b3e2948a1a38d7dd8e866672e26503efc56d106d0187b10af51,,,ACTIVE,NONE,26.0,9a42c54d72f32942e0d44b326f712e260838c1f8dbcd3ed51253e120308f92bb
2afaeb2ae4826bd7bfdcb29e748da2b55d53ba390d8040a0995aa6fdaf902fd6,,,ACTIVE,NONE,65.0,71378e03305551433ef6bad40fb6a6717ea19c7ddad2c7a927d5731654a4da35
2b5f8785919140599f437edd43f6e3d25dfabe76e48a9095fbab07e31ef7cce9,1.0,1.0,ACTIVE,Regularly,62.0,0be7e8c871ce0fe0d7b8c9566a28aa85b591adffd1c0b2155d0cf99e4a978e58
2b613b4ea12aee584cb11de18ebc1ee8caef4ca6153f546d4b4b135efd630fc7,1.0,1.0,ACTIVE,Regularly,62.0,361a4bf64045caafa4ad0585b6c243f548294f8a6dc0ad586fb204427f245804
2bf3758bb63f0a7e16262053a6a3fcd5f726edc829ca1af9246b28c53fa7e9e4,,,ACTIVE,,46.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
2c019039758ef6147bf0911d755e44b8104a08be3dc474f3885eb83aaadee13e,,,ACTIVE,NONE,23.0,4725230ef132a79874065f1a35dd79967b908a70c4a103e64583fff89caa5717
2c56c65722dc980ad9ce64428b932b46c5cc881c0d9cf221a913fac9c8ce35fb,,,ACTIVE,NONE,27.0,bcc5a65b6d690abbf530f499132fabaf0409973edca39fb994112b2d9a0c44bd
2c992ceaf35f9bf82d5748b3cb6ea381cd4fe66fa8b604585baaf2fd9b4f9e4d,1.0,1.0,ACTIVE,Regularly,48.0,8e7c33853fda8665e8f575c9082bc8f68e3088bce336487083472fbc0c9fd114
2d3c320ddb3e34c3a92ad2918f6262dd7cc2cc47eddcceb82b1545fb10eb6b3f,,,ACTIVE,NONE,28.0,373afc425a731f168f25b4153e1665fbc6507551bb53910bb65963563dc4c0c4
2d7ef682f96be8b2325027e5dc3dfbeeb10e91d814656dab563d3a2441ee01d9,,,ACTIVE,NONE,54.0,e5eea92d98780317f46b13880973e88744eb58b845f3fa615d87a77e9274906f
2db0357fe015f6abdb04204a6509fd0b1e425f66911ab9b33e970dcfc31a7a4d,,,PRE-CREATE,NONE,27.0,f580b2fb655efa6695d3d1dc9ca54896e264bfb84f6aa1355b717147ef043c38
2e437f66e4c6ee6f66ccca9c2edf7fe6dd77e64e7443a3131000c25e9bde7d7a,1.0,1.0,ACTIVE,Regularly,36.0,77cd4370913db54af612e7e2f5c5df269b457a03c9bdb3714b93965c270eb937
2e8c76443ce0e3ac1e83abae706ecaf95a89b065e562967b75c0e4198d697a4b,,,ACTIVE,NONE,41.0,82b0c4979acbf8b49b72e01ce830bc6242ef34f56c7d6a924205fcb5486e2ea1
2e936e90077a37839bdba528bc8f6ed8107f0326becf1849b64ddde612e171ef,,,PRE-CREATE,NONE,51.0,d5742774155bd40254f89ce166a3f31f6915cffda0ebf2822b822002d048c505
2f3180925adb79e9e7e6ae1f9cc9fa4514867bb25ee332356ddfdb8a116c7fd7,,,ACTIVE,NONE,33.0,a56d5f389e4be0ecca318ea8bb3b8bdcfeb1bc8aa8adfaf5274f5af68d8d724e
2f70703b9cd7d3e2ecfd07a0a04a52d6f247f2c6efe7bda902b00cad319ac82c,,,ACTIVE,NONE,31.0,e942395649dbd03f32dc1aaa366f4f4a1c6d8f39548633e12b99b43927f05b75
2f80b2252553a682f7b190ce6782e1121a669bf208795f6526ff40a39af6ae4f,1.0,1.0,ACTIVE,Regularly,26.0,43c0f76a29b6e84c32346edd648349a8ca80b16401227e04f2515e132fb59d5b
2fa7e2ae1552dfec34bfc7e25547c84f3dc6d131b88d74677a68b156889a764d,1.0,1.0,ACTIVE,Regularly,23.0,bdf43bac3fcb17a8078556b8192a4c840a44a13b6bd49ed92e4e70639671996f
2fe34625f3129644678efea0981e25a2de2380ccc257bb05d5e9f0e56bdcc42b,1.0,1.0,ACTIVE,Regularly,55.0,a9bd92ea54fea736db72b3109adc865cf9a43000d7afbec3db17576134315876
306eec8f022ede1dc464c7c70c1739d3c28e4e359654878bce2be597875896b7,1.0,1.0,ACTIVE,Regularly,51.0,dee105ac86ed351a1cfc407c7cdd7712194cdbc9b452a9c9e5c669e971da157e
30e3f90da6183220f936c5ca005554bb688e42c8d3906d33d6f94a93fbc20d35,,,ACTIVE,NONE,50.0,2c1d39524239368d92f4084143abdb806a4683dce68e0b651d259cac75d00af5
319b1b873607fedcc13d09c8fc79e3d3b8ac6137228ba794890b8457c7fb640c,,,ACTIVE,,39.0,b9b7acaf10c98b6fa697843e0da2be994d9cf04cd63fb4f899c551d9c370a8dd
31b284a9e2f777f06771d920ef999d2bfcdbb0922f733866d1fe6d2f08dba0e6,,,ACTIVE,NONE,55.0,7de2bd65f6a299683ef5ba5d02b19c9e198c368000b1105b7318e6429e798977
31d99b193a532ca3f6d0d8c5b2ea3618166003655d49ff85d13adc3842cf8556,1.0,1.0,ACTIVE,Regularly,32.0,0cb7282e909a89e7c31c681ec9795d6bf77fbecefed7d5b2b53600459bb81739
320a2b8714609d1a794645fba39d3a60d93509219a1f3f6cf8f6a0dafeadbe58,,,ACTIVE,NONE,19.0,7fe7356b2f6677268c39b41602778bf9762e98f691e658af763b2c8dd6b15f4a
32668640b935731885a87dc10d6ae13d5eaa8308079a721a27198d481f1792a9,,,ACTIVE,NONE,51.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
336b42c861207832fd0122eab7900981a5f7bcf9eb2ddc2e6332a8f4f7d98e4f,,,ACTIVE,NONE,24.0,5b7eb31eabebd3277de632b82267286d847fd5d44287ee150bb4206b48439145
33903022bc7e21dbf11b532f29ca0b1572664d64c133b5910de6ba64b824f4cd,,,ACTIVE,NONE,74.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
3432579690c0a925989f5b43623df5c64ed441e21df94c5ccb7dbeb6a0a17251,,,PRE-CREATE,NONE,24.0,a51e78f3cbfcc52b550e062347a2f681123449d004cda45b4acbd5e28ac97691
34348d37ced6cc0a9f2e880543c175eab808ba2d55a76e81147b73f11a170050,,,ACTIVE,NONE,46.0,032e0fe04066b818bdc821591fc2985d2a410b386a9486905a2a8d1b8675f9c1
34b9e5c4b191f019a5f46a8c3b39ba5896a2d131d3ab085bfb39d5601b65c429,,,ACTIVE,NONE,21.0,f9ba490a011d5745c1a354b9fd2d3aa0ee872fa5527f813010b07d89e0e4a6c8
34ce5fb145f183aca6e25d8e840de6f5b983f436814f753469382cdaa746fae3,,,ACTIVE,NONE,58.0,33b6865ebee3efca5dc0a1801b890dd569d1391432b9845bfcecd0be89e5b44b
34d9f20a42599b0caeac58dd2a717ccfd3aaaea80b057b1a89d3e10076ce432f,,,ACTIVE,NONE,28.0,6babb5e0e36623b8f4e65bf72c20fbabac6b431af095bed05ebaf1ccd5c82bd5
34f90b3cd4f0b90d98a3f5a3eba59f0df8fdd70dc33e49139ce64c5ea2da26f5,1.0,1.0,ACTIVE,Regularly,26.0,44e2249c0da9e0665ad99dd755412fef3e0b399d4dfc78fc856867f04fba6447
351bac4e7b7d42c0b3c815e65e21d9b6ac6d58c0a53609179eb01da32b123049,1.0,1.0,ACTIVE,Regularly,33.0,e9cf85e313af272ffac35fee7d24be0eba25ee4aec2bf4ad82e6790a0f672721
352ec3ea77880aa6ddb5b1a9853d79bbc113424443d5876695cdeb34c31936f4,1.0,1.0,ACTIVE,Regularly,27.0,fdb1be6dd4b1e178d504c01f4fb99aa528e66d9ee782f7ac85e9222b43081806
35bc3be8df23268572f0d2a542003e4f8301513cb4f98495bc3597e4e7edcb4b,,,ACTIVE,NONE,57.0,39b61b9dbbe2de6ae343bf05dfcf7182ea6703f453f02b4ad8b117b49bc9e3c7
35d6bd737a8964c56ec39d3e18e52b49f7750e3d21c73c18944c801e11f35930,1.0,1.0,ACTIVE,Regularly,48.0,254ba7a8dbd0d8d90c016714d909675cf23b61046f71d1d2d484668e3d081e40
361b0b6dcf8ed3c9cca64c11a29683ee2788c734046a956170acc15e120098a8,,,ACTIVE,NONE,22.0,6856661cdf5d22ac78ef4860806a2baca6fda1a7fb50a3f0b133e992460589e5
363482c9b4159b78cdae5e60ec056162dc13bb890fdae79e178cee6031d172eb,1.0,1.0,ACTIVE,Regularly,49.0,e0d05cb25d0570ffa4516eeffb439fa7bc5bda9f4ec91b256d746ee033d8b48e
36a86815c6f0535fef0496adf137f2f48607194a48efa3487e9f2d9ed2cf79bd,,,ACTIVE,NONE,30.0,f1f61ea93f19b0efe1a9e5603708d2984a3425f2f4efab7474468741049c4003
36b9b8bc9030c8027e834c3d1b2710b9415991fbd18e8c414e76cc352fcb30e1,,,ACTIVE,NONE,73.0,516d89d184a075598c91095845fe232834f4e1e2a5bf31643c6b651292f2b237
36d05da5a7800a940dcc88d326f08a8245405e4a6a7e407f8d38242043f13c3b,1.0,1.0,ACTIVE,Regularly,49.0,48f2c62146d48003bd881be9ebb427206370e3536936de9127cc3ba3b07a563e
36d4c817aa40d9b798985b71e0481c660aa4d2a564bbc360586c0395355cdbc6,,,ACTIVE,NONE,27.0,7a249e82411669056f39ae0c43aaf1bbdb18359ad8381546c512d88ae243a8cd
36e6c288d33cbf233f407d21241023a6805ee6e15965f8c5d9a4b2a264827be6,1.0,1.0,ACTIVE,Regularly,71.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
3714bb27a15435fd3cce402d94abd85314653a3e804d6e8e5055e2a63f26038c,1.0,1.0,ACTIVE,Regularly,31.0,11065001e3b8cd0c2d55ff8e3062f27800b4a0698b7b8adf53ac26d3e84ce564
3730cc2f1e579443b1104c48f389c21ef1a9eb575ef8a57e72cc57a997b9f4c8,,,ACTIVE,NONE,20.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
377a1afcab9a9e71794ae8b6d7c5905d12821d54f9cc5555924b0b74ca4ca4aa,,,ACTIVE,NONE,22.0,b0dbf7ae2a6443aa1e5a6441504143f6fb180cf4559ebd0ff9ec1f94a4353658
37b0e292398d7f22ea71d8928ce0a481d0bfef3a84534130b61639902b61877a,,,ACTIVE,NONE,45.0,d75385eed39c2ba19751c1472283e7acd7d36eed93c8a4437eb0edb181efa8b9
37bd70dc4922624708b0de69b58e10c052a61400605152c245901b1a26793838,,,ACTIVE,NONE,34.0,a738c6e6f9d236f44a963cf04c1d5887fc2a8605cad80ff7a1cb731352719821
3800b36931a1af379dacb50f553e1beee9e04eea0ab7ae11434f7abe1fa0c374,1.0,1.0,ACTIVE,Regularly,30.0,4acf20422ece9db62f2abf7e7a53b5458f74c0db10e3ab0c56d97f9abc5bc7a2
381a11b2b4133acf5321a97fefd8294c95566d0d17297e3b4b4f0204bc4cdd61,1.0,1.0,ACTIVE,Regularly,19.0,1ac85a6190985a3a7ea37f1889d26154a4825db01d7cbd7b4e24cd0f70d42f4a
38cd62aabad6f0e5368b294f0288dd9629fc1ae19852eb2137a2a69b66ef4ee5,1.0,1.0,ACTIVE,Regularly,18.0,040bbdb961241d986a28b126899fdf752bfd0fb12efd77cdda2f7a8c812c53a5
38fb2eb1e0868ef7ffecd210c0490a258424b2e6ae565fd918e887f8cbe27779,,,ACTIVE,NONE,19.0,ba426f34ce476d0f38fa93133a647dcbbb6818c5c5e19acd6e524cb0dabc290b
38fb43d46719a1387292cea265ca3ae20cb52e1d2b91287a855089a612b4b591,1.0,1.0,ACTIVE,Regularly,50.0,1bd9354aa5d608a2295a9b5b861d9ab50ffe994b24334416ac7547a0da87ba4d
3a5b82b65dc92d46b2aef14a5d90472ef69bc81d585fb7d59a3d2daf299e8b93,1.0,1.0,ACTIVE,Regularly,38.0,f13f3fce193a045361f5046015edf31de2b2e2a33cfe9cc89e40076ad86558fe
3a9e26f53f2e1b614a788ccd5102123a4e8ada385502a7efc56d28073c5634f1,,,ACTIVE,NONE,27.0,20c16e9d8a3cdcb9ca6153287613a113ed6dc2510fd42df76e5adddddcc5b9f2
3b3dc086f5c01339385cfa86fc20d966e6f75f2c212991dbe51356cbce63fca8,,,ACTIVE,NONE,39.0,002575963bf723c8e23777e02de43750b4ba2c0d751d403786ec575885b7ba7f
3b66f6d5f5bc5695c639b10f67a65422811c370684ae1bafde8c3787fa3c40e0,,,PRE-CREATE,NONE,23.0,9990deb3e5db120c7528f85118211f98a1bcd23827312cc70233af3abf534d79
3b8019d79c7b178b7766bd851d4efe39ae999d1260fbda96ffd420627da882b7,,,ACTIVE,NONE,27.0,464ee19b1f20f04ebcfeed929bc321cbc1471434e01ff37ba52b689a572aec47
3b87799bd30aff57a0e4e88b4522db67f9206093ae3877f513890a2cb16cacef,1.0,1.0,ACTIVE,Regularly,20.0,57c82c739b47863b3e86e9968c32a9adbba95fe4a742e5f89d5f73fdecd10e74
3b89c2f15d0262bde5dcd7bc5a86df48830c1490dd1856c90059bf3d38cba876,,,ACTIVE,NONE,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
3b910d3520dc0213207c125bd81a3366582eabacac1c058b72676c9dfb9c8f62,,,ACTIVE,NONE,33.0,5c444876bd8ca1c5e07ce6cd79de98591d67ad8ac408e63a90918f6ef4b4f019
3bd0ebed60f29fbd2bd3b09e6ef78d7d9ab078ec30d58e94e33bac124435d5ad,,,ACTIVE,NONE,24.0,0a80f20a74fca7ec4dbc11aa557245b3cb9a941ad2b911b1b4752638cb439bdb
3c21f33048edf74e0b6d88375688ecd8800fd941071c08ab33030d49b70ffba1,,,ACTIVE,NONE,53.0,8b0d0c927f91cdf9141388bd036bf34736885aef163d7aa80570265db5b6c168
3c621f99d4d941a186c7e485c7522518a2105017d3068d69fb3bbc171226fe3f,,,ACTIVE,NONE,25.0,1d684e0fe94056727b30d3d8586036e577adbe7fa9b6e73bdfa4b8a3ce7cceb1
3ccaf01d6cc10063b925f5542b4cc5ead654d86afef929a9768a26d5256aa079,,,ACTIVE,NONE,47.0,fba95eb4018e5d5ea48dc7b8255007ceb2442364cf7acac5613adae0371ebcad
3ce39197e4fd950737b78705811a176b7a3552dec876711e6fdb3f7457282f9c,1.0,1.0,ACTIVE,Regularly,40.0,495f10e942d6bcfca42e41d924111cb1001955925d31d59ec31e09032c8c5534
3cf64ff4cd54cfaa456d8f08cd214b968b9212f037969028eabe5d7823c1d5de,1.0,1.0,ACTIVE,Regularly,24.0,34f12283ff94d6f4c4b0d6fc34b38ce7371f071102b2172095b557e452f6b6a1
3d44b0d1fc3fa2d2ab6d86a0a3cd9259549fc28499b86054c546ddcb0907e8df,,,ACTIVE,NONE,21.0,826729c5e06fb78d4e098cc22ad862d935d7fbb1eaa2dd9bf2755c5287f6329a
3d550810a850e02f1d9df31a89e27e20c1fb7e4dbec5e367cc40cb43b7a3b40e,,,ACTIVE,NONE,35.0,0b5aed2e2dbae2dbcf2f4a0eea6b0657e75aa0f4e7db325c5cc63e5cae6f311a
3d785d47429420395ef266ecde95ed843eef6950279f5a16f3078da13d81d201,,,ACTIVE,NONE,34.0,ec6dadc210c67566dfca732e05285e64c753cdd47c7f4c8c36ca2058cd1df701
3d851bc51a3ad59742acb4e5396d16aab38f4ff46ab89a13e3f3be08b393778a,,,ACTIVE,NONE,22.0,8bde5514961e364cf6e186712bdff643c5a038930db77d5ba5c944459143b5b8
3d8e0654d401173c0f14f2cafcb92ec1592ab4683c146070e2c0f800e9e3e834,1.0,,ACTIVE,Regularly,58.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
3dcd8de670dde7b326085a3a2011cf2933eaf492b24f23e2a1b1539f020262f9,,,ACTIVE,NONE,20.0,67dd428fb07cc55b4fa2a596c673cc029798ee120dc78d371241f190ffd33486
3de6e35f672e3f9a94cb3c54f04f3c9c903f884733efa974297b50050236fce7,,,ACTIVE,NONE,74.0,8b95136deeb34dbdcc4942f8e8e51df0c316295848bef2b1cdea8ad36ad11f4e
3deec08136267d099245d20ca184c2c3c992c7d59dd6f5d2a7892c4f74e402a4,,,ACTIVE,NONE,52.0,bab4a361913407b2bc7bceb433e724b9a16934d572129e2da944b9c1f83aa8ee
3e1a0821ba4001f2ba6fe6fc9b57d19c2a7e42e72747c727b56757a0fa66b2a4,1.0,,ACTIVE,Regularly,44.0,cb8fb79c66cc053c990d587f0b7ca56c6ccefa0cc17e03d37fef211a2876c166
3e1d995d04c0787334628d94117aa791ae765ea0f6cfbf643bcacdc74ea9682f,1.0,1.0,ACTIVE,Regularly,27.0,8af51b8b264bb12b22f5b91bb8295c1fee508b804d7a7f6b545f96d594f7aca4
3e6f113e153c29a75a4c4e3df0bc5feb9c873bd2397a95658fc5495be88d7ed2,1.0,1.0,ACTIVE,Regularly,28.0,1f520e4e2d5d94393fc344f5bed6d0997ad04827c6ad9b4fee323e9e6b174227
3e813e1d29dc03e7decee568b8145f0ec461eeeb4dde9262118ce9cf47a8a348,,,ACTIVE,NONE,31.0,c868230a9e428f4ef56166b9490d5ea3aa6a64fd54e802a91ef47007aa75e74b
3e83a9cb81aea6507eedbba739795ab539b3f167a53fee016d71f0bb61009309,,,ACTIVE,NONE,19.0,62173a1d99214e8922050f42d4d8b8bf0442ee881921b587e156ca72458051fc
3e8407a36c8fa283ec01379e00da63b2d3d9cfbaf348f68f8827581561401f38,,,ACTIVE,NONE,22.0,a9ac617b473089a0591449ca177504f3da8d3a04d4947154e0877802615c327b
3ea26f2d5cc69d9db5446cdcafb3378281edf1ae0a9552174e4d1a4f9369a377,1.0,1.0,ACTIVE,Regularly,59.0,d535009af7abb05651cfe994d618bba6cbbc737f7c39a5781030bd1b92617b98
3ec9f2e700eff4d0a0aa87ff2a630b892bb8e5dc632114fd6ca18663abd37d02,,,PRE-CREATE,NONE,37.0,f1b578ae166f316b9d3e713a369142e8dec3d86eab0b92a87ead2761940f3677
3f84f265d2f0bd4bd3e34c7be1dad96cae1add95b0f9dfa556601573d50d7ffe,,,PRE-CREATE,NONE,70.0,db6633311cdf3d9d10001752fc11b8ce4e960313c6bf1d11547ba8e27a0f1f47
3fa6f106fd0b83eddede4d308d3266ab4ce7772ed8bcfc8c5c0500cb1deb45c7,,,ACTIVE,NONE,48.0,55bea5cbc1e507a231e4a9efd9a0a96b7533e500785cc5e8e28079b6c60298fb
3fb9553b6edd1ae76fdebc38a76c4d7ab6af3d1d92ba057750a712683bd760da,,,ACTIVE,NONE,52.0,28cabca02c4f6b125f5d987958bd27264e4e81520e1390bdd78a094f206119cd
3fbb3a81db1832d2e32fb4771f1885d4578337ad042134df96e8bc4470845a4c,1.0,1.0,ACTIVE,Regularly,41.0,a688d5d49e70f7d443e00ca269e9c55f8c1084405e4d5adc3e2fb44b5c14a5b7
40f6b8aabebb79451bbd780b797cdfa945cb8f22b40133c09de103c1a74c5d70,1.0,1.0,ACTIVE,Regularly,57.0,9dd897ada8c6b28f06884e93a6bea14d4aeaeb7fae76149ec3d0dfafd3d6449a
41510103c4ebad5958eab90fddeadedc1ac4e6ed7b5b27d6039a4140b0fe2177,,,ACTIVE,NONE,38.0,5358312f1018a5bc8941cd46c69101639f2779bdc9df2153115d87db04a1310f
41650773a677a8e46b1a846526b1ad8312a89d906b3b7a045aebc2adad6a9c5a,1.0,1.0,ACTIVE,Regularly,57.0,914bc16756df1a82d09ef93b4c770909d9af1703f0586f2ffe72d1b5121e91d8
416e940b5fecbf0c841e1a5da33c168fdd91e1e1a143abfc257e111633e8815f,1.0,1.0,ACTIVE,Regularly,23.0,3de0ce784c51be90ef050396fc65ee1ad7bbdaabe3981a22e0f8e5f9ad14483b
41c394ce2ad858f708199792a3607ada647e06ae52bf7cc416dc19a4da0125a4,1.0,1.0,ACTIVE,Regularly,29.0,0e24317369a5b10515b5a2192498d4137001891d9b4b2392a4062d0d71fd6d64
41ccc175a6a943f5e1b16f9a7f8961beb0b0f204b536069211f29ebad4cbb9d7,,,ACTIVE,NONE,41.0,844becf0ca38ce256b1c4201119850c7fb8b4f547247910119acd219bd45e054
41de1deb7ebdb5395c959d7408829f515ac0daf40078b9cfc47abd83276cd24a,1.0,1.0,ACTIVE,Regularly,32.0,8867957de47d06702bc03777c1eb05bda6dce5b906195aeb637cda9461c0cdeb
42aad468ee1963db24b51881405515b793babe046c9863ae4a0fe22eb9d02ac1,,,ACTIVE,NONE,71.0,4e7a59e9ca0ac3616cfe22b8100e2ebfbcd30fb8e33f951137b936d2cb957e5c
431c3bc64ad9e1ba720cf3025147fd0718f9778f9e51a31955dd9768b64d86c9,,,ACTIVE,NONE,18.0,aee07f04f6658df3bd1178276b88e1f34bb7aaa76536e141fe7b29ba39e4a2e3
433a7f6b4544e6fcf6d5a5e454b1cb36f1f085973c803bf25613e71da8e87d38,,,ACTIVE,NONE,48.0,a81d5a5081f9c4ba335cac25e9b40f35bd6cad5b5d27bfea6017a91450a26a9c
435f47fe6a9c3b400e30ad1a41585ea76c14a3dae92af2a34910bd8de064ffce,1.0,1.0,ACTIVE,Regularly,27.0,1640eec3bbda2b6a8094af93567f7330fd05d11c858ccce80b81f45f0a42af89
43abd03fe097813d31291e90687ec01a8357fc5b8ea72d0d0138ac196c7624b2,,,ACTIVE,NONE,45.0,7736ca410c93a127d38c5c7211e51c2c3fe62a9cb6727d172cd5ad4a678d0191
43c61b69148f464cad1734d0e9684b9f9fd654d52be0bb702863c6c5ceb4c6c6,1.0,1.0,ACTIVE,Regularly,34.0,e89bc3b60a8d438d6a19166bbf473efa077f2f5bee4d99b9b7302405f6a3529e
43f15890ea77aed51a397465403dfe8acb8e334219b065dbb9be5056efea9bda,,,ACTIVE,NONE,64.0,ab36769bf92b933fa1a5bafaf7331833e8ee431d9b1c013d9672dd9e0d6d4ee4
441e1f3d8aabb2627e38d763ffcecba5360ce2f717ad47df42aac263739b2440,1.0,1.0,ACTIVE,Regularly,30.0,7b2156e0fe9c556de366c0ef9af5a50a7ec2c37bc2085f3f3959ef2e39f2356d
44702d5f96fc45f8cf38be7621b99be659e72b664a92a8b80d75453076bf2b13,,,ACTIVE,NONE,36.0,96c782fee9303497c52c1ad8f121150121b3974f456945713b5b404ee70f5a53
44b0898ecce6cc1268dfdb0f91e053db014b973f67e34ed8ae28211410910693,,,ACTIVE,NONE,30.0,f11d73d2f7f0d8caefd9a9db7844f03787bd3162965108c4e39d3f1891daefb7
45453db7ebb55f3ac82ccab5ab5ecf4be455897f0fb73b21e237f874e451f1e4,,,ACTIVE,NONE,51.0,f2a044997818c46f89dbb1bf3d6b31e656e51c1ce61755a568c4f4a117fb13bb
4579113568422161ed6c7bce01f55664bfad5ac79087149432380055caead146,1.0,1.0,ACTIVE,Regularly,47.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
46bbee9c782a240e52f7a938ef90c7c577a25574f578041a8d94e56d7c0298f9,1.0,,ACTIVE,Regularly,68.0,4d4b72bf4370de353efb87e8a1a3c589291aebcaa4ee9e6c7e5a6493538cbc6e
4720df7303d4189ef0d85d0fac696df40cabbb7106e593f3805a6d4a5f305187,,,ACTIVE,NONE,23.0,0df1f9a7e2afce26ab9f449c336568d50b0a3c2e94bd147e17fd2a770586c1be
47758636bf15b92168e7058f1fa6576bc7fd392a6e2dd4e4f4a597b6b84631b7,,,ACTIVE,NONE,55.0,6c90a8b1984f272bd5b175cf7f6040901a5d18c97b62ba8a78a9eae14be7daee
47c59cf5a3e55248b9876516f225c65e10341044fd6093766b356167223897e3,,,ACTIVE,NONE,46.0,18f07e0037e61e91b1db1f22074fdb974e5a2a9b35d3b2262b43a33003ad94ed
47dcea5d8e9e8feab224a7ad2e5a5906a6b2a909bf7f481f25afb938e59e9751,,,ACTIVE,,49.0,592f7d0b3d0204772f66a6b2b4141d29106f61a35adadb291e068bf5b752e9b8
480bcea9d75fb518e3fb097bf266ebdc71a47bfb80705c2e63ea15a46ffdb8d1,,,ACTIVE,NONE,46.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
4817831dad5f5bb513dc17264accc8b2da481a0a7fbafaca1fae1afe3ea75ef9,1.0,1.0,ACTIVE,Regularly,19.0,23138688ea88e80415f1710698ae1deba8cf7c9fac8c2fe89f99d680754e4e7c
486fd0b934863d59669cd71938ee77736ed44ca1e6a0ce86fbe8ac6ffefbefbd,1.0,1.0,ACTIVE,Regularly,62.0,326201a834aac7d596fdc2be2db56b84b8acee30c813ac24a53291e6919581fc
48c598857729f1e6bb5e11898d61c8284445c4ad12fc9cb843586f86ceda6d24,,,ACTIVE,NONE,20.0,2661e8e70082a3de2d3cb908471489048bb3cb55f254c0ae1945bce6d25d0883
48d301b027499b722cd402badd833c27fc4017fdbb7f4baaf327b492a058d523,,,ACTIVE,NONE,33.0,cf38f67fa82b62188e12c7451744d07f377c0d72937ce2eadb652deedddc48ab
48f552b2b1edc819b8b89aa8282189cfcea42e98ee96aa8885d6f6c27800ca97,1.0,,ACTIVE,Regularly,56.0,80fd67ff97e1e844f451bd085f4aa29a9ba009f8fbe729b70491dd0b3d9f0f8e
48f95a20517876f09600ca30294e67b2225e8fe603c63582f09c222144d3a4ed,1.0,1.0,ACTIVE,Regularly,48.0,27e55b99bfef7fe867693dc9d37f2fce3e046eeae4909038d49082ab0f7be1a4
493ffcac59ef7c7a8bb774cfe7ad604b4a76959e90e93a71fd788b0e41a06f9b,,,ACTIVE,NONE,28.0,bb9025f0b3afcee2caf2ebd691e657b5b8920cbb7cdee947e7e51bb42b47c7b8
4982e55fb25f29b8bed3599e27c2c82fc4c573634783e52bc022acf631eea356,,,ACTIVE,NONE,21.0,184f580eaf53c510e0eb3ae4ab16db6dac5cb57916e1cce010aad32c84d620c0
4a719607d0cec4a61f863ce4a9d37819b4bbc28f8fdbcc90b735fd8ac59a75c9,1.0,1.0,ACTIVE,Regularly,31.0,45f0cba14b5494d1049850acd67ffd615c4fb17fc04d62d26146d54938dab07b
4a7e14cf7f054c0192303dc1a655ebd532322fdd86f42113ea0faf5969da1ef5,,,ACTIVE,NONE,20.0,32339753576347668310f540f9369569c2e63ee7d56e34ac10b8169a306a9b43
4acce035966c26c8086520005bcc68a6e2af75b6688c012394af9a0db8e7043a,,,ACTIVE,NONE,,8e23b58fbe7e751aa41ff90b3a42436e0dc9d45b598df4bce78c07b611ea00e8
4b4c91b6fcd88be73aa68f88c5e7246bafa0597e6d50be309590969d9ab00f54,,,ACTIVE,NONE,44.0,98861c413c561d0e5401da5b6ac2b72162b81f1da7758ced99d8ac5016dfcfcb
4b5491ebb1279446835a72a04381586c783f4eb0ba8ce8bb80d3894fdaea2b97,,,ACTIVE,NONE,27.0,f7a0d8676eab953b9fad0ec72f06b72dc4442b0a8163155641eaf5a51d4c8937
4b98706ef7d85eed1a0d202d4bdb28fb395b150485c2f127b75b4b186eafd140,,,ACTIVE,NONE,21.0,c5f691be45b4c42cca67c8b79c79b3470c4d67bd9240343af0dce51f6d3334b8
4b9e3e1f9f532a8862c7dc91a7707f18d915a34f8fa3d3ff8e23fdd268f7cccb,,,ACTIVE,NONE,45.0,43b649da7e2d128ae00aa800a5709091e90442d6068304e7281376273bd61165
4bfd3554be4730ef048068d0535b789e2a4d88feb83452fe642c4585a5de765f,1.0,1.0,ACTIVE,Regularly,26.0,34404651ace9447b9406330e655cdb228a7cdc093554497717c5b41369b11a2d
4c0ced047747f984fb1cc145831a960b1cba4cb70452b3e1458cebff0a6f952a,1.0,1.0,ACTIVE,Regularly,21.0,64c773bdb0d7a565f7dd1e55c529fd0483afab54ae541a59be9e8550c85f27ce
